State_Name,Season,N,P,K,pH,Crop,Crop Yield (kg per hectare)
Maharashtra,Kharif,64,35,86,5.54,Urad,2778.942022
Maharashtra,Kharif,127,40,103,6.47,Urad,4011.780035
Maharashtra,Kharif,40,76,148,5.96,Urad,5018.569833
Maharashtra,Kharif,119,38,148,6.11,Urad,2993.513895
Maharashtra,Kharif,40,76,148,6.19,Urad,5018.569833
Maharashtra,Kharif,50,47,10,6.83,Urad,4096.372572
Maharashtra,Kharif,50,78,36,6.69,Urad,5464.572755
Maharashtra,Kharif,9,18,104,6.89,Urad,1594.962599
Maharashtra,Kharif,0,97,104,7.17,Urad,2606.653846
Maharashtra,Kharif,96,89,17,7,Urad,1732.437326
Maharashtra,Kharif,64,35,86,6.24,Urad,2778.942022
Maharashtra,Kharif,40,76,148,6.43,Urad,5018.569833
Maharashtra,Kharif,108,90,117,7.46,Urad,2591.517848
Maharashtra,Kharif,50,47,10,6.44,Urad,4096.372572
Maharashtra,Kharif,119,38,148,5.87,Urad,2993.513895
Maharashtra,Kharif,105,24,131,7.46,Urad,3624.017751
Maharashtra,Kharif,105,33,83,7.44,Urad,1642.49736
Maharashtra,Kharif,50,47,10,6.36,Urad,4096.372572
Maharashtra,Kharif,9,55,41,5.64,Urad,4539.596733
Maharashtra,Kharif,119,38,148,6.04,Urad,2993.513895
Maharashtra,Kharif,58,6,72,7.44,Urad,5267.17955
Maharashtra,Kharif,50,47,10,5.93,Urad,4096.372572
Maharashtra,Kharif,50,78,36,6.66,Urad,5464.572755
Maharashtra,Kharif,48,13,140,5.86,Urad,1929.631358
Maharashtra,Kharif,2,16,82,6.14,Urad,1931.177845
Maharashtra,Kharif,67,53,95,6.18,Urad,4796.578676
Maharashtra,Kharif,68,55,75,7.16,Urad,2587.257916
Maharashtra,Kharif,24,99,41,6.62,Urad,5678.771533
Maharashtra,Kharif,32,93,49,5.77,Urad,5111.120791
Maharashtra,Kharif,119,38,148,6.52,Urad,2993.513895
Maharashtra,Kharif,32,93,49,6.25,Urad,5111.120791
Maharashtra,Kharif,67,53,95,6.5,Urad,4796.578676
Maharashtra,Kharif,138,29,96,6.73,Urad,4377.13426
Maharashtra,Kharif,50,47,10,6.18,Urad,4096.372572
Maharashtra,Kharif,119,38,148,5.53,Urad,2993.513895
Maharashtra,Kharif,29,17,146,6.17,Urad,1253.14265
Maharashtra,Kharif,58,6,72,5.73,Urad,5267.17955
Maharashtra,Kharif,41,56,31,6.53,Urad,4203.513656
Maharashtra,Kharif,24,99,41,6.36,Urad,5678.771533
Maharashtra,Kharif,40,76,148,6.79,Urad,5018.569833
Maharashtra,Kharif,41,56,31,7.1,Urad,4203.513656
Maharashtra,Kharif,40,76,148,5.63,Urad,5018.569833
Maharashtra,Kharif,129,43,143,7.23,Urad,2254.709588
Maharashtra,Rabi,85,87,138,6.26,Wheat,4493.67399
Maharashtra,Rabi,118,63,49,6.84,Wheat,1955.118375
Maharashtra,Rabi,72,52,38,6.39,Wheat,2287.853316
Maharashtra,Rabi,4,42,57,7.13,Wheat,5525.006829
Maharashtra,Rabi,101,33,8,5.9,Wheat,2556.211961
Maharashtra,Rabi,75,34,67,6.69,Wheat,5066.87388
Maharashtra,Rabi,112,79,129,6.01,Wheat,2989.381305
Maharashtra,Rabi,18,66,57,6.93,Wheat,5599.078281
Maharashtra,Rabi,18,66,57,5.59,Wheat,5599.078281
Maharashtra,Rabi,2,33,138,5.83,Wheat,4532.788342
Maharashtra,Rabi,115,53,28,6.67,Wheat,3727.891774
Maharashtra,Rabi,83,52,141,6.4,Wheat,3598.766346
Maharashtra,Rabi,29,7,104,6.5,Wheat,3388.069417
Maharashtra,Rabi,12,81,97,6.78,Wheat,1731.102927
Maharashtra,Rabi,71,39,120,7.11,Wheat,3172.221305
Maharashtra,Rabi,69,7,25,7.48,Wheat,1692.634716
Maharashtra,Rabi,115,53,28,6.44,Wheat,3727.891774
Maharashtra,Rabi,81,23,32,5.8,Wheat,4849.759985
Maharashtra,Rabi,29,7,104,5.8,Wheat,3388.069417
Maharashtra,Rabi,75,95,97,7.18,Wheat,5586.414558
Maharashtra,Rabi,69,7,25,7.11,Wheat,1692.634716
Maharashtra,Rabi,18,66,57,5.78,Wheat,5599.078281
Maharashtra,Rabi,30,55,136,6.28,Wheat,4106.190852
Maharashtra,Rabi,83,51,83,6.06,Wheat,5874.937466
Maharashtra,Rabi,18,66,57,7.48,Wheat,5599.078281
Maharashtra,Rabi,36,41,72,6.6,Wheat,5878.896356
Maharashtra,Rabi,36,41,72,7.16,Wheat,5878.896356
Maharashtra,Rabi,134,15,141,7.15,Wheat,2915.394304
Maharashtra,Rabi,75,34,67,7.44,Wheat,5066.87388
Maharashtra,Rabi,118,63,49,6.72,Wheat,1955.118375
Maharashtra,Rabi,78,89,35,7.28,Wheat,5693.323285
Maharashtra,Rabi,62,54,21,5.87,Wheat,3441.686983
Maharashtra,Rabi,81,23,32,6.78,Wheat,4849.759985
Maharashtra,Rabi,75,34,67,6.51,Wheat,5066.87388
Maharashtra,Rabi,75,34,67,5.81,Wheat,5066.87388
Maharashtra,Rabi,42,97,15,5.92,Wheat,1156.841395
Maharashtra,Rabi,79,78,77,7.5,Wheat,1328.708373
Maharashtra,Rabi,119,75,64,7.17,Wheat,2285.789598
Maharashtra,Rabi,81,23,32,5.57,Wheat,4849.759985
Maharashtra,Rabi,134,15,141,5.75,Wheat,2915.394304
Maharashtra,Rabi,36,41,72,7.35,Wheat,5878.896356
Maharashtra,Rabi,35,19,145,7.23,Wheat,4574.317383
Maharashtra,Rabi,62,54,21,7.26,Wheat,3441.686983
Maharashtra,Rabi,35,19,145,7.37,Wheat,4574.317383
Maharashtra,Rabi,83,52,141,5.62,Wheat,3598.766346
Maharashtra,Rabi,81,23,32,7.43,Wheat,4849.759985
Maharashtra,Rabi,85,87,138,6.17,Wheat,4493.67399
Maharashtra,Rabi,115,53,28,5.88,Wheat,3727.891774
Maharashtra,Rabi,118,63,49,6.16,Wheat,1955.118375
Maharashtra,Rabi,4,42,57,6.44,Wheat,5525.006829
Maharashtra,Rabi,75,34,67,5.88,Wheat,5066.87388
Maharashtra,Rabi,28,91,16,6.06,Wheat,5294.188333
Maharashtra,Rabi,115,53,28,6.26,Wheat,3727.891774
Maharashtra,Rabi,101,33,8,7.42,Wheat,2556.211961
Maharashtra,Rabi,119,75,64,7.47,Wheat,2285.789598
Maharashtra,Rabi,118,63,49,6.78,Wheat,1955.118375
Maharashtra,Rabi,18,66,57,5.81,Wheat,5599.078281
Maharashtra,Rabi,4,42,57,6.09,Wheat,5525.006829
Maharashtra,Rabi,18,66,57,5.97,Wheat,5599.078281
Maharashtra,Rabi,69,7,25,6.2,Wheat,1692.634716
Maharashtra,Kharif,50,94,56,6.44,Pulses total,5092.353815
Maharashtra,Kharif,29,13,89,7.01,Pulses total,3653.277787
Maharashtra,Kharif,50,94,56,5.83,Pulses total,5092.353815
Maharashtra,Kharif,50,94,56,5.7,Pulses total,5092.353815
Maharashtra,Kharif,29,13,89,6.93,Pulses total,3653.277787
Maharashtra,Kharif,29,13,89,7.01,Pulses total,3653.277787
Maharashtra,Kharif,29,13,89,6.82,Pulses total,3653.277787
Maharashtra,Kharif,29,13,89,7.33,Pulses total,3653.277787
Maharashtra,Kharif,50,94,56,6.47,Pulses total,5092.353815
Maharashtra,Kharif,50,94,56,5.55,Pulses total,5092.353815
Maharashtra,Kharif,50,94,56,6.44,Pulses total,5092.353815
Maharashtra,Kharif,50,94,56,7.41,Pulses total,5092.353815
Maharashtra,Kharif,29,13,89,6.26,Pulses total,3653.277787
Maharashtra,Kharif,29,13,89,5.96,Pulses total,3653.277787
Maharashtra,Kharif,29,13,89,7.27,Pulses total,3653.277787
Maharashtra,Kharif,50,94,56,6.44,Pulses total,5092.353815
Maharashtra,Kharif,29,13,89,6.93,Pulses total,3653.277787
Maharashtra,Kharif,29,13,89,6.12,Pulses total,3653.277787
Maharashtra,Kharif,50,94,56,6.87,Pulses total,5092.353815
Maharashtra,Kharif,29,13,89,5.98,Pulses total,3653.277787
Maharashtra,Kharif,29,13,89,7.11,Pulses total,3653.277787
Maharashtra,Kharif,29,13,89,6.03,Pulses total,3653.277787
Maharashtra,Kharif,29,13,89,7.41,Pulses total,3653.277787
Maharashtra,Kharif,50,94,56,6.64,Pulses total,5092.353815
Maharashtra,Kharif,50,94,56,7.06,Pulses total,5092.353815
Maharashtra,Kharif,29,13,89,6.6,Pulses total,3653.277787
Maharashtra,Kharif,50,94,56,6.78,Pulses total,5092.353815
Maharashtra,Kharif,50,94,56,5.75,Pulses total,5092.353815
Maharashtra,Kharif,29,13,89,6.07,Pulses total,3653.277787
Maharashtra,Kharif,29,13,89,7.26,Pulses total,3653.277787
Maharashtra,Kharif,50,94,56,5.56,Pulses total,5092.353815
Maharashtra,Kharif,50,94,56,6.26,Pulses total,5092.353815
Maharashtra,Kharif,50,94,56,6.38,Pulses total,5092.353815
Maharashtra,Kharif,50,94,56,6.23,Pulses total,5092.353815
Maharashtra,Kharif,50,94,56,7.05,Pulses total,5092.353815
Maharashtra,Kharif,50,94,56,7.13,Pulses total,5092.353815
Maharashtra,Kharif,50,94,56,7.41,Pulses total,5092.353815
Maharashtra,Kharif,50,94,56,5.86,Pulses total,5092.353815
Maharashtra,Kharif,50,94,56,7.3,Pulses total,5092.353815
Maharashtra,Kharif,29,13,89,6.05,Pulses total,3653.277787
Maharashtra,Kharif,29,13,89,7.09,Pulses total,3653.277787
Maharashtra,Kharif,29,13,89,5.78,Pulses total,3653.277787
Maharashtra,Kharif,50,94,56,5.93,Pulses total,5092.353815
Maharashtra,Kharif,29,13,89,7.17,Pulses total,3653.277787
Maharashtra,Kharif,50,94,56,6.77,Pulses total,5092.353815
Maharashtra,Kharif,50,94,56,6.01,Pulses total,5092.353815
Maharashtra,Kharif,50,94,56,7.49,Pulses total,5092.353815
Maharashtra,Kharif,29,13,89,6.91,Pulses total,3653.277787
Maharashtra,Kharif,29,13,89,6.47,Pulses total,3653.277787
Maharashtra,Kharif,50,94,56,6.53,Pulses total,5092.353815
Maharashtra,Kharif,29,13,89,6.93,Pulses total,3653.277787
Maharashtra,Kharif,50,94,56,7.42,Pulses total,5092.353815
Maharashtra,Kharif,29,13,89,7.48,Pulses total,3653.277787
Maharashtra,Kharif,50,94,56,7.13,Pulses total,5092.353815
Maharashtra,Kharif,50,94,56,5.74,Pulses total,5092.353815
Maharashtra,Kharif,50,94,56,7.02,Pulses total,5092.353815
Maharashtra,Kharif,29,13,89,7.29,Pulses total,3653.277787
Maharashtra,Kharif,29,13,89,6.86,Pulses total,3653.277787
Maharashtra,Kharif,29,13,89,6.59,Pulses total,3653.277787
Maharashtra,Kharif,29,13,89,7.21,Pulses total,3653.277787
Maharashtra,Kharif,29,13,89,6.27,Pulses total,3653.277787
Maharashtra,Kharif,29,13,89,6.35,Pulses total,3653.277787
Maharashtra,Kharif,29,13,89,7.49,Pulses total,3653.277787
Maharashtra,Kharif,50,94,56,6.8,Pulses total,5092.353815
Maharashtra,Kharif,50,94,56,6.38,Pulses total,5092.353815
Maharashtra,Kharif,29,13,89,5.69,Pulses total,3653.277787
Maharashtra,Kharif,29,13,89,6.11,Pulses total,3653.277787
Maharashtra,Kharif,50,94,56,6.93,Pulses total,5092.353815
Maharashtra,Kharif,29,13,89,6.6,Pulses total,3653.277787
Maharashtra,Kharif,29,13,89,6.34,Pulses total,3653.277787
Maharashtra,Kharif,50,94,56,5.9,Pulses total,5092.353815
Maharashtra,Kharif,29,13,89,6.79,Pulses total,3653.277787
Maharashtra,Kharif,50,94,56,7.48,Pulses total,5092.353815
Maharashtra,Kharif,50,94,56,7.24,Pulses total,5092.353815
Maharashtra,Kharif,29,13,89,7.2,Pulses total,3653.277787
Maharashtra,Kharif,50,94,56,5.9,Pulses total,5092.353815
Maharashtra,Kharif,29,13,89,7.1,Pulses total,3653.277787
Maharashtra,Kharif,50,94,56,7.44,Pulses total,5092.353815
Maharashtra,Kharif,50,94,56,7.35,Pulses total,5092.353815
Maharashtra,Kharif,29,13,89,7.14,Pulses total,3653.277787
Maharashtra,Kharif,50,94,56,6.19,Pulses total,5092.353815
Maharashtra,Kharif,50,94,56,7.42,Pulses total,5092.353815
Maharashtra,Kharif,29,13,89,7.45,Pulses total,3653.277787
Maharashtra,Kharif,29,13,89,7.35,Pulses total,3653.277787
Maharashtra,Kharif,50,94,56,7.07,Pulses total,5092.353815
Maharashtra,Kharif,50,94,56,5.7,Pulses total,5092.353815
Maharashtra,Kharif,29,13,89,6.09,Pulses total,3653.277787
Maharashtra,Kharif,50,94,56,5.96,Pulses total,5092.353815
Maharashtra,Kharif,50,94,56,6.79,Pulses total,5092.353815
Maharashtra,Kharif,50,94,56,6.02,Pulses total,5092.353815
Maharashtra,Kharif,50,94,56,6.71,Pulses total,5092.353815
Maharashtra,Kharif,29,13,89,6.74,Pulses total,3653.277787
Maharashtra,Kharif,29,13,89,6.08,Pulses total,3653.277787
Maharashtra,Kharif,50,94,56,7.3,Pulses total,5092.353815
Maharashtra,Kharif,29,13,89,7.02,Pulses total,3653.277787
Maharashtra,Kharif,29,13,89,5.98,Pulses total,3653.277787
Maharashtra,Kharif,50,94,56,5.53,Pulses total,5092.353815
Maharashtra,Kharif,29,13,89,6.15,Pulses total,3653.277787
Maharashtra,Kharif,50,94,56,7.03,Pulses total,5092.353815
Maharashtra,Kharif,29,13,89,7.34,Pulses total,3653.277787
Maharashtra,Kharif,29,13,89,5.97,Pulses total,3653.277787
Maharashtra,Kharif,50,94,56,6.48,Pulses total,5092.353815
Maharashtra,Kharif,29,13,89,6.86,Pulses total,3653.277787
Maharashtra,Kharif,50,94,56,6.85,Pulses total,5092.353815
Maharashtra,Kharif,50,94,56,5.68,Pulses total,5092.353815
Maharashtra,Kharif,50,94,56,7.01,Pulses total,5092.353815
Maharashtra,Kharif,50,94,56,6.72,Pulses total,5092.353815
Maharashtra,Kharif,50,94,56,6.48,Pulses total,5092.353815
Maharashtra,Kharif,50,94,56,5.9,Pulses total,5092.353815
Maharashtra,Kharif,50,94,56,7.24,Pulses total,5092.353815
Maharashtra,Kharif,50,94,56,6.62,Pulses total,5092.353815
Maharashtra,Kharif,50,94,56,6.43,Pulses total,5092.353815
Maharashtra,Kharif,29,13,89,7.1,Pulses total,3653.277787
Maharashtra,Kharif,29,13,89,6.57,Pulses total,3653.277787
Maharashtra,Kharif,50,94,56,5.88,Pulses total,5092.353815
Maharashtra,Kharif,50,94,56,6.72,Pulses total,5092.353815
Maharashtra,Kharif,50,94,56,7.24,Pulses total,5092.353815
Maharashtra,Kharif,29,13,89,6,Pulses total,3653.277787
Maharashtra,Kharif,50,94,56,7.03,Pulses total,5092.353815
Maharashtra,Kharif,17,97,107,7.09,Other Cereals & Millets,880.5772822
Maharashtra,Kharif,126,21,96,7,Other Cereals & Millets,3166.894632
Maharashtra,Kharif,17,97,107,6.27,Other Cereals & Millets,880.5772822
Maharashtra,Kharif,17,97,107,6.62,Other Cereals & Millets,880.5772822
Maharashtra,Kharif,41,93,45,6.5,Other Cereals & Millets,5134.300234
Maharashtra,Rabi,111,24,5,6.9,Other Cereals & Millets,5764.5531
Maharashtra,Kharif,75,64,62,6.33,Other Cereals & Millets,3877.732711
Maharashtra,Kharif,41,93,45,6.7,Other Cereals & Millets,5134.300234
Maharashtra,Kharif,17,97,107,6.35,Other Cereals & Millets,880.5772822
Maharashtra,Kharif,41,93,45,5.8,Other Cereals & Millets,5134.300234
Maharashtra,Kharif,75,64,62,5.58,Other Cereals & Millets,3877.732711
Maharashtra,Rabi,111,24,5,6.94,Other Cereals & Millets,5764.5531
Maharashtra,Kharif,75,64,62,5.52,Other Cereals & Millets,3877.732711
Maharashtra,Kharif,126,21,96,6.41,Other Cereals & Millets,3166.894632
Maharashtra,Kharif,75,64,62,6.97,Other Cereals & Millets,3877.732711
Maharashtra,Rabi,111,24,5,5.8,Other Cereals & Millets,5764.5531
Maharashtra,Kharif,126,21,96,6.01,Other Cereals & Millets,3166.894632
Maharashtra,Kharif,126,21,96,7.21,Other Cereals & Millets,3166.894632
Maharashtra,Rabi,111,24,5,6.35,Other Cereals & Millets,5764.5531
Maharashtra,Kharif,41,93,45,7.12,Other Cereals & Millets,5134.300234
Maharashtra,Kharif,126,21,96,7.05,Other Cereals & Millets,3166.894632
Maharashtra,Rabi,111,24,5,6.74,Other Cereals & Millets,5764.5531
Maharashtra,Rabi,111,24,5,5.58,Other Cereals & Millets,5764.5531
Maharashtra,Kharif,41,93,45,5.52,Other Cereals & Millets,5134.300234
Maharashtra,Kharif,41,93,45,7.15,Other Cereals & Millets,5134.300234
Maharashtra,Kharif,17,97,107,5.68,Other Cereals & Millets,880.5772822
Maharashtra,Rabi,111,24,5,6.32,Other Cereals & Millets,5764.5531
Maharashtra,Kharif,75,64,62,7.45,Other Cereals & Millets,3877.732711
Maharashtra,Kharif,17,97,107,6.15,Other Cereals & Millets,880.5772822
Maharashtra,Kharif,126,21,96,6.75,Other Cereals & Millets,3166.894632
Maharashtra,Kharif,75,64,62,5.8,Other Cereals & Millets,3877.732711
Maharashtra,Kharif,17,97,107,5.84,Other Cereals & Millets,880.5772822
Maharashtra,Kharif,41,93,45,6.3,Other Cereals & Millets,5134.300234
Maharashtra,Kharif,75,64,62,6.05,Other Cereals & Millets,3877.732711
Maharashtra,Rabi,111,24,5,5.99,Other Cereals & Millets,5764.5531
Maharashtra,Kharif,126,21,96,7.36,Other Cereals & Millets,3166.894632
Maharashtra,Kharif,75,64,62,5.73,Other Cereals & Millets,3877.732711
Maharashtra,Kharif,126,21,96,6.42,Other Cereals & Millets,3166.894632
Maharashtra,Kharif,17,97,107,5.62,Other Cereals & Millets,880.5772822
Maharashtra,Kharif,126,21,96,6.94,Other Cereals & Millets,3166.894632
Maharashtra,Rabi,111,24,5,6.55,Other Cereals & Millets,5764.5531
Maharashtra,Kharif,75,64,62,6.36,Other Cereals & Millets,3877.732711
Maharashtra,Kharif,17,97,107,6.91,Other Cereals & Millets,880.5772822
Maharashtra,Kharif,41,93,45,6.46,Other Cereals & Millets,5134.300234
Maharashtra,Kharif,75,64,62,5.9,Other Cereals & Millets,3877.732711
Maharashtra,Rabi,111,24,5,5.53,Other Cereals & Millets,5764.5531
Maharashtra,Kharif,126,21,96,6.21,Other Cereals & Millets,3166.894632
Maharashtra,Kharif,126,21,96,6.28,Other Cereals & Millets,3166.894632
Maharashtra,Kharif,126,21,96,6.19,Other Cereals & Millets,3166.894632
Maharashtra,Kharif,17,97,107,5.82,Other Cereals & Millets,880.5772822
Maharashtra,Kharif,41,93,45,6.27,Other Cereals & Millets,5134.300234
Maharashtra,Kharif,75,64,62,6.12,Other Cereals & Millets,3877.732711
Maharashtra,Kharif,126,21,96,5.59,Other Cereals & Millets,3166.894632
Maharashtra,Kharif,75,64,62,6.48,Other Cereals & Millets,3877.732711
Maharashtra,Kharif,126,21,96,5.92,Other Cereals & Millets,3166.894632
Maharashtra,Kharif,126,21,96,6.47,Other Cereals & Millets,3166.894632
Maharashtra,Rabi,111,24,5,5.71,Other Cereals & Millets,5764.5531
Maharashtra,Kharif,17,97,107,6.88,Other Cereals & Millets,880.5772822
Maharashtra,Kharif,17,97,107,7.28,Other Cereals & Millets,880.5772822
Maharashtra,Kharif,126,21,96,6.03,Other Cereals & Millets,3166.894632
Maharashtra,Rabi,111,24,5,6.3,Other Cereals & Millets,5764.5531
Maharashtra,Kharif,41,93,45,6.04,Other Cereals & Millets,5134.300234
Maharashtra,Kharif,75,64,62,7.45,Other Cereals & Millets,3877.732711
Maharashtra,Rabi,111,24,5,5.73,Other Cereals & Millets,5764.5531
Maharashtra,Kharif,41,93,45,6.52,Other Cereals & Millets,5134.300234
Maharashtra,Kharif,41,93,45,6.91,Other Cereals & Millets,5134.300234
Maharashtra,Kharif,17,97,107,7.17,Other Cereals & Millets,880.5772822
Maharashtra,Kharif,17,97,107,5.74,Other Cereals & Millets,880.5772822
Maharashtra,Kharif,75,64,62,6.71,Other Cereals & Millets,3877.732711
Maharashtra,Kharif,126,21,96,5.62,Other Cereals & Millets,3166.894632
Maharashtra,Kharif,75,64,62,5.75,Other Cereals & Millets,3877.732711
Maharashtra,Kharif,17,97,107,7.15,Other Cereals & Millets,880.5772822
Maharashtra,Kharif,75,64,62,6.69,Other Cereals & Millets,3877.732711
Maharashtra,Kharif,17,97,107,5.79,Other Cereals & Millets,880.5772822
Maharashtra,Kharif,41,93,45,6.25,Other Cereals & Millets,5134.300234
Maharashtra,Kharif,75,64,62,6.61,Other Cereals & Millets,3877.732711
Maharashtra,Kharif,75,64,62,6.51,Other Cereals & Millets,3877.732711
Maharashtra,Kharif,75,64,62,7.24,Other Cereals & Millets,3877.732711
Maharashtra,Rabi,111,24,5,6.75,Other Cereals & Millets,5764.5531
Maharashtra,Kharif,126,21,96,6.51,Other Cereals & Millets,3166.894632
Maharashtra,Kharif,17,97,107,6.19,Other Cereals & Millets,880.5772822
Maharashtra,Kharif,41,93,45,6.54,Other Cereals & Millets,5134.300234
Maharashtra,Kharif,17,97,107,6.58,Other Cereals & Millets,880.5772822
Maharashtra,Kharif,75,64,62,6.44,Other Cereals & Millets,3877.732711
Maharashtra,Kharif,41,93,45,6.29,Other Cereals & Millets,5134.300234
Maharashtra,Kharif,75,64,62,7.44,Other Cereals & Millets,3877.732711
Maharashtra,Kharif,75,64,62,6.52,Other Cereals & Millets,3877.732711
Maharashtra,Rabi,111,24,5,7.01,Other Cereals & Millets,5764.5531
Maharashtra,Kharif,41,93,45,5.72,Other Cereals & Millets,5134.300234
Maharashtra,Kharif,126,21,96,5.51,Other Cereals & Millets,3166.894632
Maharashtra,Kharif,17,97,107,7.4,Other Cereals & Millets,880.5772822
Maharashtra,Rabi,111,24,5,5.85,Other Cereals & Millets,5764.5531
Maharashtra,Kharif,126,21,96,7.41,Other Cereals & Millets,3166.894632
Maharashtra,Rabi,111,24,5,6.81,Other Cereals & Millets,5764.5531
Maharashtra,Rabi,111,24,5,7.48,Other Cereals & Millets,5764.5531
Maharashtra,Rabi,111,24,5,7.37,Other Cereals & Millets,5764.5531
Maharashtra,Kharif,75,64,62,6.68,Other Cereals & Millets,3877.732711
Maharashtra,Kharif,17,97,107,6.86,Other Cereals & Millets,880.5772822
Maharashtra,Kharif,126,21,96,6.97,Other Cereals & Millets,3166.894632
Maharashtra,Kharif,41,93,45,7.43,Other Cereals & Millets,5134.300234
Maharashtra,Kharif,75,64,62,6.74,Other Cereals & Millets,3877.732711
Maharashtra,Rabi,111,24,5,6.59,Other Cereals & Millets,5764.5531
Maharashtra,Kharif,41,93,45,6.46,Other Cereals & Millets,5134.300234
Maharashtra,Kharif,79,83,103,5.71,Total foodgrain,1811.766175
Maharashtra,Kharif,79,83,103,7.01,Total foodgrain,1811.766175
Maharashtra,Kharif,28,46,56,7.3,Total foodgrain,1064.903218
Maharashtra,Kharif,28,46,56,6.52,Total foodgrain,1064.903218
Maharashtra,Kharif,79,83,103,6.21,Total foodgrain,1811.766175
Maharashtra,Kharif,79,83,103,7.12,Total foodgrain,1811.766175
Maharashtra,Kharif,79,83,103,5.73,Total foodgrain,1811.766175
Maharashtra,Kharif,28,46,56,7.34,Total foodgrain,1064.903218
Maharashtra,Kharif,79,83,103,6.01,Total foodgrain,1811.766175
Maharashtra,Kharif,79,83,103,6.73,Total foodgrain,1811.766175
Maharashtra,Kharif,79,83,103,6.02,Total foodgrain,1811.766175
Maharashtra,Kharif,79,83,103,6.8,Total foodgrain,1811.766175
Maharashtra,Kharif,79,83,103,6.68,Total foodgrain,1811.766175
Maharashtra,Kharif,28,46,56,6.11,Total foodgrain,1064.903218
Maharashtra,Kharif,28,46,56,6,Total foodgrain,1064.903218
Maharashtra,Kharif,28,46,56,6.85,Total foodgrain,1064.903218
Maharashtra,Kharif,28,46,56,6.4,Total foodgrain,1064.903218
Maharashtra,Kharif,79,83,103,5.76,Total foodgrain,1811.766175
Maharashtra,Kharif,28,46,56,5.64,Total foodgrain,1064.903218
Maharashtra,Kharif,28,46,56,6.52,Total foodgrain,1064.903218
Maharashtra,Kharif,28,46,56,6.49,Total foodgrain,1064.903218
Maharashtra,Kharif,28,46,56,7.42,Total foodgrain,1064.903218
Maharashtra,Kharif,79,83,103,6.99,Total foodgrain,1811.766175
Maharashtra,Kharif,28,46,56,7.11,Total foodgrain,1064.903218
Maharashtra,Kharif,28,46,56,6.97,Total foodgrain,1064.903218
Maharashtra,Kharif,28,46,56,7.01,Total foodgrain,1064.903218
Maharashtra,Kharif,28,46,56,7.39,Total foodgrain,1064.903218
Maharashtra,Kharif,28,46,56,5.51,Total foodgrain,1064.903218
Maharashtra,Kharif,79,83,103,5.53,Total foodgrain,1811.766175
Maharashtra,Kharif,28,46,56,6.97,Total foodgrain,1064.903218
Maharashtra,Kharif,28,46,56,6.93,Total foodgrain,1064.903218
Maharashtra,Kharif,28,46,56,5.57,Total foodgrain,1064.903218
Maharashtra,Kharif,28,46,56,6.01,Total foodgrain,1064.903218
Maharashtra,Kharif,79,83,103,7.03,Total foodgrain,1811.766175
Maharashtra,Kharif,79,83,103,7.05,Total foodgrain,1811.766175
Maharashtra,Kharif,28,46,56,5.51,Total foodgrain,1064.903218
Maharashtra,Kharif,28,46,56,6.57,Total foodgrain,1064.903218
Maharashtra,Kharif,79,83,103,5.75,Total foodgrain,1811.766175
Maharashtra,Kharif,28,46,56,6.87,Total foodgrain,1064.903218
Maharashtra,Kharif,79,83,103,5.57,Total foodgrain,1811.766175
Maharashtra,Kharif,28,46,56,5.78,Total foodgrain,1064.903218
Maharashtra,Kharif,28,46,56,6.56,Total foodgrain,1064.903218
Maharashtra,Kharif,79,83,103,7.17,Total foodgrain,1811.766175
Maharashtra,Kharif,28,46,56,7.3,Total foodgrain,1064.903218
Maharashtra,Kharif,79,83,103,6.55,Total foodgrain,1811.766175
Maharashtra,Kharif,28,46,56,6.12,Total foodgrain,1064.903218
Maharashtra,Kharif,79,83,103,6.68,Total foodgrain,1811.766175
Maharashtra,Kharif,28,46,56,6.48,Total foodgrain,1064.903218
Maharashtra,Kharif,28,46,56,7.08,Total foodgrain,1064.903218
Maharashtra,Kharif,28,46,56,5.72,Total foodgrain,1064.903218
Maharashtra,Kharif,79,83,103,7.37,Total foodgrain,1811.766175
Maharashtra,Kharif,79,83,103,6.29,Total foodgrain,1811.766175
Maharashtra,Kharif,79,83,103,5.54,Total foodgrain,1811.766175
Maharashtra,Kharif,28,46,56,5.56,Total foodgrain,1064.903218
Maharashtra,Kharif,28,46,56,7.08,Total foodgrain,1064.903218
Maharashtra,Kharif,28,46,56,6.3,Total foodgrain,1064.903218
Maharashtra,Kharif,28,46,56,6.28,Total foodgrain,1064.903218
Maharashtra,Kharif,79,83,103,6.95,Total foodgrain,1811.766175
Maharashtra,Kharif,28,46,56,6.03,Total foodgrain,1064.903218
Maharashtra,Kharif,28,46,56,6.28,Total foodgrain,1064.903218
Maharashtra,Kharif,28,46,56,5.59,Total foodgrain,1064.903218
Maharashtra,Kharif,28,46,56,7.31,Total foodgrain,1064.903218
Maharashtra,Kharif,28,46,56,5.86,Total foodgrain,1064.903218
Maharashtra,Kharif,28,46,56,6.92,Total foodgrain,1064.903218
Maharashtra,Kharif,28,46,56,6.97,Total foodgrain,1064.903218
Maharashtra,Kharif,79,83,103,5.87,Total foodgrain,1811.766175
Maharashtra,Kharif,79,83,103,5.93,Total foodgrain,1811.766175
Maharashtra,Kharif,79,83,103,6.36,Total foodgrain,1811.766175
Maharashtra,Kharif,79,83,103,6.51,Total foodgrain,1811.766175
Maharashtra,Kharif,28,46,56,6.49,Total foodgrain,1064.903218
